# tiempo (s), tension (V)
3.428571428571428603e-01,-1.004607687438581420e+00
3.499999999999999778e-01,1.000585972159174553e+00
3.571428571428571508e-01,-1.004278562549553389e+00
3.642857142857142683e-01,-1.004278562549553389e+00
3.714285714285714413e-01,1.000750534866450714e+00
3.785714285714285587e-01,-1.004278562549553389e+00
3.857142857142856762e-01,1.000421409451973664e+00
3.928571428571428492e-01,1.000750534866450714e+00
3.999999999999999667e-01,-1.004607687438581420e+00
4.071428571428571397e-01,1.000585972159174553e+00
4.142857142857142572e-01,1.000750534866450714e+00
4.214285714285714302e-01,-1.004607687438581420e+00
4.285714285714285476e-01,1.000585972159174553e+00
4.357142857142857206e-01,-1.004114000105087445e+00
4.428571428571428381e-01,-1.004607687438581420e+00
4.500000000000000111e-01,1.000585972159174553e+00
4.571428571428571286e-01,-1.004607687438581420e+00
4.642857142857142461e-01,-1.004443124994051306e+00
4.714285714285714191e-01,1.000750534866450714e+00
4.785714285714285365e-01,-1.004607687438581420e+00
4.857142857142857095e-01,1.000421409451973664e+00
4.928571428571428270e-01,1.000585972159174553e+00
5.000000000000000000e-01,-1.004607687438581420e+00
5.071428571428571175e-01,1.000585972159174553e+00
5.142857142857142350e-01,1.001079660281228634e+00
5.214285714285714635e-01,-1.004772249883143509e+00
5.285714285714285809e-01,1.000750534866450714e+00
5.357142857142856984e-01,-1.004443124994051306e+00
5.428571428571428159e-01,-1.004607687438581420e+00
5.499999999999999334e-01,1.000750534866450714e+00
5.571428571428571619e-01,-1.004607687438581420e+00
5.642857142857142794e-01,-1.004443124994051306e+00
5.714285714285713969e-01,1.000915097573802148e+00
5.785714285714285143e-01,-1.004278562549553389e+00
5.857142857142857428e-01,1.000421409451973664e+00
5.928571428571428603e-01,1.000421409451973664e+00
5.999999999999999778e-01,-1.004443124994051306e+00
6.071428571428570953e-01,1.000585972159174553e+00
6.142857142857142128e-01,1.000585972159174553e+00
6.214285714285714413e-01,-1.004607687438581420e+00
6.285714285714285587e-01,1.000421409451973664e+00
6.357142857142856762e-01,-1.004278562549553389e+00
6.428571428571427937e-01,-1.003949437660653476e+00
6.500000000000000222e-01,1.000915097573802148e+00
6.571428571428571397e-01,-1.004607687438581420e+00
6.642857142857142572e-01,-1.004607687438581420e+00
6.714285714285713746e-01,1.000915097573802148e+00
6.785714285714286031e-01,-1.004607687438581420e+00
6.857142857142857206e-01,1.000585972159174553e+00
6.928571428571428381e-01,1.000585972159174553e+00
6.999999999999999556e-01,-1.004772249883143509e+00
7.071428571428570731e-01,1.000915097573802148e+00
7.142857142857143016e-01,1.000585972159174553e+00
7.214285714285714191e-01,-1.004443124994051306e+00
7.285714285714285365e-01,1.000421409451973664e+00
7.357142857142856540e-01,-1.004443124994051306e+00
7.428571428571428825e-01,-1.004607687438581420e+00
7.500000000000000000e-01,1.000585972159174553e+00
7.571428571428571175e-01,-1.004772249883143509e+00
7.642857142857142350e-01,-1.004607687438581420e+00
7.714285714285713524e-01,1.000585972159174553e+00
7.785714285714285809e-01,-1.004772249883143509e+00
7.857142857142856984e-01,1.000750534866450714e+00
7.928571428571428159e-01,1.000915097573802148e+00
7.999999999999999334e-01,-1.004607687438581420e+00
8.071428571428571619e-01,1.000915097573802148e+00
8.142857142857142794e-01,1.000750534866450714e+00
8.214285714285713969e-01,-1.004607687438581420e+00
8.285714285714285143e-01,1.001079660281228634e+00
8.357142857142857428e-01,-1.004114000105087445e+00
8.428571428571428603e-01,-1.004607687438581420e+00
8.499999999999999778e-01,1.000915097573802148e+00
8.571428571428570953e-01,-1.004772249883143509e+00
8.642857142857142128e-01,-1.004443124994051306e+00
8.714285714285714413e-01,1.000750534866450714e+00
8.785714285714285587e-01,-1.004443124994051306e+00
8.857142857142856762e-01,1.000585972159174553e+00
8.928571428571427937e-01,1.000915097573802148e+00
9.000000000000000222e-01,-1.004607687438581420e+00
9.071428571428571397e-01,1.000421409451973664e+00
9.142857142857142572e-01,1.000750534866450714e+00
9.214285714285713746e-01,-1.004443124994051306e+00
9.285714285714284921e-01,1.000585972159174553e+00
9.357142857142857206e-01,-1.004443124994051306e+00
9.428571428571428381e-01,-1.004278562549553389e+00
9.499999999999999556e-01,1.000421409451973664e+00
9.571428571428570731e-01,-1.004607687438581420e+00
9.642857142857143016e-01,-1.004607687438581420e+00
9.714285714285714191e-01,1.000750534866450714e+00
9.785714285714285365e-01,-1.004607687438581420e+00
9.857142857142856540e-01,1.000750534866450714e+00
9.928571428571427715e-01,1.000750534866450714e+00
# Medimos aliasing. Entrada = cuadrada 2Vpp 50Hz. Variando frecuencia de sampleo de a 10 Hz entre 10 Hz y 500 Hz.
